order_id,order_date,customer_id,segment,category,sub_category,sales,quantity,profit
CA-2014-126403,9/9/2014,RR-19525,Corporate,Furniture,Chairs,785.88,6,212.1876
CA-2014-126403,9/9/2014,RR-19525,Corporate,Office Supplies,Paper,26.2,2,12.838
CA-2014-126403,9/9/2014,RR-19525,Corporate,Office Supplies,Storage,1325.85,5,238.653
CA-2017-136875,12/3/2017,TC-21295,Consumer,Office Supplies,Paper,166.44,3,79.8912
CA-2017-132185,11/27/2017,DB-13615,Consumer,Office Supplies,Art,8.76,5,0.7665
CA-2017-132185,11/27/2017,DB-13615,Consumer,Office Supplies,Appliances,43.584,1,4.3584
US-2014-160780,6/21/2014,SV-20785,Consumer,Office Supplies,Binders,11.088,7,-8.1312
US-2014-160780,6/21/2014,SV-20785,Consumer,Office Supplies,Binders,25.164,2,-16.776
CA-2017-127026,1/21/2017,MH-18115,Home Office,Office Supplies,Binders,14.4,5,7.056
CA-2017-127026,1/21/2017,MH-18115,Home Office,Technology,Accessories,619.95,5,111.591
CA-2017-127026,1/21/2017,MH-18115,Home Office,Office Supplies,Binders,89.52,4,42.0744
CA-2017-127026,1/21/2017,MH-18115,Home Office,Technology,Machines,350.973,3,152.0883
CA-2017-127026,1/21/2017,MH-18115,Home Office,Technology,Phones,164.99,1,49.497
CA-2017-137085,6/29/2017,CT-11995,Consumer,Office Supplies,Binders,312.552,9,101.5794
CA-2016-133123,9/6/2016,KB-16315,Consumer,Office Supplies,Envelopes,95.952,3,29.985
CA-2016-133123,9/6/2016,KB-16315,Consumer,Office Supplies,Binders,3.204,2,-2.4564
US-2016-128195,8/4/2016,RA-19285,Consumer,Office Supplies,Binders,3.98,5,-6.567
CA-2015-153220,11/12/2015,YC-21895,Corporate,Office Supplies,Paper,15.7,5,7.065
CA-2014-123064,6/30/2014,RA-19915,Consumer,Office Supplies,Art,5.248,4,1.64
CA-2017-156412,12/4/2017,CM-12160,Consumer,Office Supplies,Binders,5.346,3,-4.455
US-2016-144211,8/28/2016,CS-12130,Consumer,Office Supplies,Paper,15.48,3,5.6115
US-2016-144211,8/28/2016,CS-12130,Consumer,Technology,Phones,108.576,3,8.1432
CA-2016-138079,1/22/2016,AJ-10795,Corporate,Furniture,Furnishings,109.9,5,37.366
CA-2014-143182,10/15/2014,DL-12865,Consumer,Furniture,Furnishings,15.384,1,4.0383
CA-2016-161662,2/7/2016,BE-11410,Consumer,Office Supplies,Paper,30.352,2,10.6232
CA-2014-145317,3/18/2014,SM-20320,Home Office,Technology,Machines,821.3,4,-16.426
CA-2014-145317,3/18/2014,SM-20320,Home Office,Office Supplies,Paper,21.376,4,7.4816
CA-2014-145317,3/18/2014,SM-20320,Home Office,Office Supplies,Art,8.016,3,1.002
CA-2014-145317,3/18/2014,SM-20320,Home Office,Furniture,Furnishings,30.768,2,8.0766
CA-2014-145317,3/18/2014,SM-20320,Home Office,Office Supplies,Fasteners,18.936,3,5.9175
CA-2014-145317,3/18/2014,SM-20320,Home Office,Furniture,Furnishings,122.352,3,15.294
CA-2014-143413,5/24/2014,RP-19390,Consumer,Office Supplies,Paper,116.28,3,56.9772
CA-2017-156818,7/11/2017,JD-16015,Consumer,Technology,Accessories,132.6,6,17.238
CA-2017-155873,6/16/2017,AB-10255,Home Office,Office Supplies,Supplies,16.68,2,4.3368
CA-2017-155873,6/16/2017,AB-10255,Home Office,Office Supplies,Paper,19.44,3,9.3312
CA-2017-155873,6/16/2017,AB-10255,Home Office,Office Supplies,Paper,192.16,4,92.2368
CA-2015-121797,1/30/2015,CC-12145,Consumer,Furniture,Furnishings,227.36,7,81.8496
CA-2015-121797,1/30/2015,CC-12145,Consumer,Technology,Machines,1919.976,3,215.9973
US-2015-120572,12/11/2015,GH-14425,Consumer,Office Supplies,Binders,12.828,2,-8.9796
CA-2017-132430,10/9/2017,CP-12085,Corporate,Furniture,Furnishings,45.888,4,9.1776
CA-2017-146031,7/29/2017,GM-14440,Consumer,Office Supplies,Art,60.12,9,22.2444
CA-2014-110100,4/25/2014,LC-16885,Consumer,Technology,Phones,302.376,3,37.797
CA-2015-103723,12/1/2015,BT-11305,Home Office,Office Supplies,Art,13.9,5,5.56
CA-2014-127187,12/4/2014,CP-12085,Corporate,Technology,Phones,129.98,2,62.3904
CA-2017-128475,8/26/2017,SC-20680,Home Office,Technology,Accessories,71.98,2,15.1158
CA-2014-100006,9/7/2014,DK-13375,Consumer,Technology,Phones,377.97,3,109.6113
CA-2017-144827,12/21/2017,SE-20110,Consumer,Office Supplies,Storage,124.36,2,33.5772
CA-2014-110030,12/6/2014,LF-17185,Consumer,Furniture,Furnishings,23.976,3,-14.3856
CA-2014-121286,11/4/2014,ON-18715,Corporate,Office Supplies,Fasteners,8.376,3,2.7222
CA-2014-121286,11/4/2014,ON-18715,Corporate,Office Supplies,Appliances,58.24,5,5.096
CA-2016-164735,4/14/2016,TB-21400,Consumer,Office Supplies,Storage,81.2,5,12.18
CA-2014-153479,10/4/2014,DF-13135,Consumer,Office Supplies,Labels,14.45,5,6.7915
CA-2014-153479,10/4/2014,DF-13135,Consumer,Office Supplies,Binders,95.648,2,31.0856
CA-2017-149888,11/7/2017,EP-13915,Consumer,Technology,Phones,359.97,5,-71.994
CA-2017-149888,11/7/2017,EP-13915,Consumer,Furniture,Tables,350.352,4,-140.1408
CA-2017-119193,12/22/2017,SK-19990,Consumer,Office Supplies,Binders,1.641,1,-1.3128
CA-2017-119193,12/22/2017,SK-19990,Consumer,Technology,Phones,629.958,7,94.4937
CA-2017-104801,2/13/2017,FH-14350,Consumer,Office Supplies,Art,6.63,3,1.7901
CA-2017-104801,2/13/2017,FH-14350,Consumer,Technology,Accessories,799.96,4,343.9828
CA-2017-104801,2/13/2017,FH-14350,Consumer,Furniture,Furnishings,107.53,1,21.506
CA-2014-107594,7/2/2014,EH-13945,Consumer,Technology,Phones,73.98,2,19.9746
CA-2014-107594,7/2/2014,EH-13945,Consumer,Office Supplies,Art,5.58,1,2.1762
CA-2015-129770,2/21/2015,JE-15715,Consumer,Office Supplies,Paper,49.12,4,23.0864
CA-2015-115798,11/13/2015,KL-16645,Consumer,Technology,Phones,377.97,3,94.4925
CA-2015-115798,11/13/2015,KL-16645,Consumer,Office Supplies,Paper,42.28,7,19.8716
CA-2015-115798,11/13/2015,KL-16645,Consumer,Furniture,Bookcases,299.97,3,56.9943
CA-2015-115798,11/13/2015,KL-16645,Consumer,Technology,Phones,89.98,2,43.1904
CA-2017-122707,4/16/2017,EB-13750,Corporate,Office Supplies,Supplies,477.24,4,9.5448
CA-2017-122707,4/16/2017,EB-13750,Corporate,Technology,Accessories,25.98,2,1.5588
CA-2016-165015,2/25/2016,BD-11725,Consumer,Office Supplies,Envelopes,46.72,5,17.52
CA-2014-149244,11/4/2014,MS-17530,Consumer,Furniture,Furnishings,35.34,2,13.4292
CA-2015-140144,6/20/2015,SC-20770,Corporate,Furniture,Furnishings,257.64,6,100.4796
CA-2015-140144,6/20/2015,SC-20770,Corporate,Technology,Phones,125.976,3,47.241
CA-2017-163321,8/7/2017,FM-14380,Consumer,Technology,Accessories,79.992,1,21.9978
CA-2014-155887,5/12/2014,KT-16480,Consumer,Furniture,Tables,700.056,3,-130.0104
US-2015-165449,11/22/2015,AP-10720,Home Office,Technology,Accessories,27.168,4,-1.3584
CA-2015-110247,12/4/2015,RH-19555,Consumer,Office Supplies,Binders,8.226,3,-6.0324
US-2014-141257,6/8/2014,CS-11950,Consumer,Furniture,Chairs,585.552,3,73.194
CA-2014-154669,8/8/2014,TM-21010,Consumer,Office Supplies,Storage,423.28,11,110.0528
CA-2014-158029,5/26/2014,HF-14995,Consumer,Furniture,Chairs,225.296,2,22.5296
CA-2015-155306,4/17/2015,GA-14515,Consumer,Office Supplies,Art,5.56,2,2.224
CA-2015-155306,4/17/2015,GA-14515,Consumer,Technology,Accessories,323.37,3,129.348
CA-2015-155306,4/17/2015,GA-14515,Consumer,Technology,Phones,783.96,5,68.5965
CA-2015-155306,4/17/2015,GA-14515,Consumer,Office Supplies,Appliances,1447.65,5,419.8185
CA-2015-155306,4/17/2015,GA-14515,Consumer,Office Supplies,Paper,11.96,2,5.8604
CA-2016-127775,6/11/2016,ES-14020,Consumer,Technology,Accessories,239.97,3,71.991
CA-2016-146171,3/11/2016,JP-16135,Home Office,Furniture,Furnishings,76.92,4,31.5372
CA-2016-146171,3/11/2016,JP-16135,Home Office,Office Supplies,Storage,481.32,4,125.1432
CA-2014-129574,5/26/2014,Dp-13240,Home Office,Office Supplies,Paper,48.4,5,23.232
CA-2017-126536,10/12/2017,NK-18490,Home Office,Technology,Accessories,0.99,1,0.4356
CA-2017-126536,10/12/2017,NK-18490,Home Office,Office Supplies,Binders,101.84,5,36.917
CA-2017-165757,6/22/2017,PL-18925,Home Office,Office Supplies,Binders,10.332,3,-7.5768
CA-2017-165757,6/22/2017,PL-18925,Home Office,Office Supplies,Binders,31.155,5,-23.8855
CA-2017-165757,6/22/2017,PL-18925,Home Office,Office Supplies,Storage,8.928,2,0.6696
CA-2017-167752,1/15/2017,RW-19690,Consumer,Office Supplies,Appliances,34.384,1,3.8682
CA-2017-167752,1/15/2017,RW-19690,Consumer,Office Supplies,Appliances,1924.16,8,312.676
US-2015-122140,4/2/2015,MO-17950,Consumer,Office Supplies,Appliances,32.192,2,-80.48
US-2015-122140,4/2/2015,MO-17950,Consumer,Technology,Accessories,50.12,7,-0.6265
US-2015-122140,4/2/2015,MO-17950,Consumer,Technology,Accessories,47.976,3,1.7991
CA-2016-163986,9/3/2016,JJ-15445,Consumer,Office Supplies,Storage,54.5,5,14.17
CA-2017-158967,12/10/2017,BT-11680,Consumer,Furniture,Furnishings,19.104,3,5.7312
CA-2016-131576,11/22/2016,RD-19585,Consumer,Office Supplies,Binders,49.44,3,24.2256
CA-2017-143455,11/11/2017,ML-17755,Home Office,Office Supplies,Paper,10.368,2,3.6288
CA-2016-144729,10/21/2016,JE-15745,Consumer,Office Supplies,Storage,154.44,3,1.5444
CA-2015-127019,12/21/2015,ER-13855,Corporate,Office Supplies,Appliances,60.984,7,4.5738
CA-2015-138534,7/17/2015,JM-15535,Consumer,Furniture,Bookcases,195.466,2,-13.7976
CA-2017-108322,4/30/2017,SS-20140,Corporate,Furniture,Furnishings,23.68,8,6.216
CA-2017-108322,4/30/2017,SS-20140,Corporate,Technology,Accessories,2.376,3,0.7425
CA-2017-167668,5/6/2017,TC-21295,Consumer,Office Supplies,Labels,59.2,4,29.6
CA-2017-146724,11/20/2017,HG-15025,Consumer,Office Supplies,Art,22,10,9.68
CA-2016-139878,11/11/2016,LD-17005,Consumer,Technology,Phones,257.98,2,74.8142
US-2016-106677,11/5/2016,AS-10285,Corporate,Technology,Phones,23.988,2,-15.992
CA-2016-116974,10/9/2016,MP-17965,Corporate,Technology,Phones,23.976,4,-15.5844
CA-2015-149972,9/21/2015,CD-12790,Home Office,Furniture,Chairs,601.536,4,0
CA-2015-149972,9/21/2015,CD-12790,Home Office,Office Supplies,Fasteners,7.9,2,2.528
US-2014-117744,12/2/2014,MD-17860,Corporate,Furniture,Furnishings,58.36,5,-24.803
US-2014-117744,12/2/2014,MD-17860,Corporate,Office Supplies,Art,16.464,7,1.4406
US-2014-117744,12/2/2014,MD-17860,Corporate,Furniture,Furnishings,39.96,5,-23.976
CA-2014-125514,9/21/2014,BM-11650,Corporate,Office Supplies,Appliances,25.96,2,7.5284
CA-2014-125514,9/21/2014,BM-11650,Corporate,Office Supplies,Appliances,36.27,3,10.881
CA-2014-125514,9/21/2014,BM-11650,Corporate,Office Supplies,Paper,6.48,1,3.1104
CA-2014-154599,4/12/2014,KN-16450,Corporate,Technology,Phones,1075.088,14,94.0702
CA-2014-154599,4/12/2014,KN-16450,Corporate,Technology,Phones,438.368,4,38.3572
CA-2014-154599,4/12/2014,KN-16450,Corporate,Office Supplies,Binders,18.088,7,6.5569
CA-2014-154599,4/12/2014,KN-16450,Corporate,Furniture,Bookcases,308.499,3,-18.147
CA-2017-158743,10/20/2017,IG-15085,Consumer,Office Supplies,Art,13.36,4,4.1416
CA-2017-158743,10/20/2017,IG-15085,Consumer,Office Supplies,Paper,39.96,2,18.7812
CA-2017-158743,10/20/2017,IG-15085,Consumer,Office Supplies,Binders,145.85,5,70.008
CA-2016-153318,10/25/2016,JS-15595,Corporate,Technology,Phones,783.96,5,78.396
US-2015-110163,11/1/2015,GA-14725,Consumer,Office Supplies,Art,7.88,1,1.773
CA-2017-143329,11/3/2017,DL-13330,Consumer,Furniture,Furnishings,41.37,3,17.3754
CA-2015-159380,5/12/2015,CS-12505,Consumer,Office Supplies,Paper,12.84,3,5.778
CA-2015-159380,5/12/2015,CS-12505,Consumer,Office Supplies,Paper,25.68,6,11.556
CA-2015-122623,9/7/2015,CC-12145,Consumer,Furniture,Chairs,47.516,2,-2.0364
CA-2015-148635,7/25/2015,MH-18025,Consumer,Office Supplies,Fasteners,9.42,2,0.471
CA-2015-148635,7/25/2015,MH-18025,Consumer,Office Supplies,Paper,12.96,2,6.2208
CA-2015-148635,7/25/2015,MH-18025,Consumer,Furniture,Bookcases,704.9,5,56.392
CA-2015-148635,7/25/2015,MH-18025,Consumer,Furniture,Chairs,561.568,2,28.0784
CA-2015-135685,11/16/2015,MP-18175,Home Office,Office Supplies,Paper,179.82,9,84.5154
CA-2015-135685,11/16/2015,MP-18175,Home Office,Furniture,Furnishings,185.58,6,76.0878
CA-2015-135685,11/16/2015,MP-18175,Home Office,Furniture,Tables,214.11,3,36.3987
CA-2015-135685,11/16/2015,MP-18175,Home Office,Technology,Accessories,999.96,4,229.9908
CA-2015-135685,11/16/2015,MP-18175,Home Office,Furniture,Tables,653.55,3,111.1035
CA-2015-104626,9/1/2015,DR-12940,Home Office,Office Supplies,Binders,114.6,5,51.57
CA-2015-104626,9/1/2015,DR-12940,Home Office,Furniture,Chairs,60.74,1,15.185
CA-2015-104626,9/1/2015,DR-12940,Home Office,Furniture,Furnishings,124.36,2,27.3592
CA-2015-104626,9/1/2015,DR-12940,Home Office,Office Supplies,Storage,1088.76,6,315.7404
CA-2016-160500,5/5/2016,DM-13015,Consumer,Office Supplies,Binders,6.72,5,2.352
CA-2016-160500,5/5/2016,DM-13015,Consumer,Furniture,Tables,298.776,3,7.4694
CA-2017-100202,12/31/2016,BD-11620,Consumer,Technology,Phones,302.376,3,22.6782
CA-2017-131016,9/18/2017,DC-12850,Consumer,Office Supplies,Art,8.928,2,0.558
CA-2017-131016,9/18/2017,DC-12850,Consumer,Office Supplies,Storage,47.584,2,-2.974
US-2014-112914,9/25/2014,MT-18070,Home Office,Office Supplies,Paper,33.792,8,10.56
US-2014-112914,9/25/2014,MT-18070,Home Office,Furniture,Bookcases,300.5328,2,-97.2312
US-2014-112914,9/25/2014,MT-18070,Home Office,Office Supplies,Binders,2.724,2,-4.3584
US-2014-112914,9/25/2014,MT-18070,Home Office,Office Supplies,Envelopes,3.264,2,1.1016
CA-2016-124149,4/23/2016,MJ-17740,Consumer,Office Supplies,Paper,108.336,6,37.9176
CA-2016-124149,4/23/2016,MJ-17740,Consumer,Office Supplies,Storage,55.92,5,6.291
CA-2016-124149,4/23/2016,MJ-17740,Consumer,Office Supplies,Paper,78.304,2,29.364
CA-2014-148915,11/1/2014,ND-18370,Consumer,Office Supplies,Storage,443.92,5,-94.333
CA-2014-148915,11/1/2014,ND-18370,Consumer,Technology,Phones,155.976,3,54.5916
CA-2017-134649,1/26/2017,CA-11965,Corporate,Office Supplies,Art,15.47,7,4.1769
CA-2017-134649,1/26/2017,CA-11965,Corporate,Office Supplies,Binders,7.16,2,3.4368
CA-2017-110842,11/11/2017,GA-14725,Consumer,Office Supplies,Appliances,10.89,1,2.8314
CA-2017-110842,11/11/2017,GA-14725,Consumer,Office Supplies,Paper,19.44,3,9.3312
CA-2017-110842,11/11/2017,GA-14725,Consumer,Office Supplies,Binders,121.6,5,39.52
CA-2016-147368,6/9/2016,TC-21295,Consumer,Technology,Machines,695.7,2,-27.828
US-2015-104185,9/3/2015,JB-15400,Corporate,Office Supplies,Storage,120.33,1,31.2858
US-2014-125521,3/14/2014,CK-12325,Home Office,Furniture,Chairs,1139.92,4,284.98
US-2017-135062,8/31/2017,RL-19615,Consumer,Office Supplies,Paper,229.544,7,83.2097
CA-2017-135650,3/23/2017,AC-10660,Consumer,Office Supplies,Storage,143.728,2,-32.3388
CA-2017-112865,5/18/2017,BH-11710,Consumer,Technology,Accessories,36.048,3,-0.9012
US-2016-162852,12/27/2016,BG-11695,Corporate,Furniture,Chairs,845.488,8,-12.0784
CA-2017-138163,11/17/2017,XP-21865,Consumer,Office Supplies,Art,50.94,3,14.2632
CA-2017-152093,9/10/2017,SN-20560,Home Office,Office Supplies,Binders,762.594,3,-1143.891
CA-2017-157854,4/8/2017,DM-13345,Corporate,Furniture,Furnishings,56.28,6,15.7584
CA-2017-157854,4/8/2017,DM-13345,Corporate,Office Supplies,Binders,2690.97,3,1264.7559
CA-2016-123617,11/28/2016,AJ-10780,Corporate,Office Supplies,Binders,7.434,6,-5.6994
US-2016-128293,6/2/2016,KC-16255,Corporate,Office Supplies,Storage,64.784,1,-12.9568
CA-2017-107342,12/17/2017,VF-21715,Home Office,Office Supplies,Paper,28.16,4,13.2352
CA-2016-136371,3/19/2016,SV-20935,Consumer,Furniture,Furnishings,14.98,1,6.8908
CA-2016-136371,3/19/2016,SV-20935,Consumer,Furniture,Furnishings,20.32,4,6.9088
CA-2017-137344,8/20/2017,EM-13810,Corporate,Office Supplies,Storage,40.29,3,10.4754
CA-2017-169810,7/25/2017,RB-19360,Consumer,Office Supplies,Labels,20.23,7,9.5081
CA-2016-128594,8/26/2016,DJ-13510,Corporate,Furniture,Chairs,1603.136,4,100.196
CA-2016-154690,8/15/2016,CC-12370,Consumer,Furniture,Chairs,225.296,2,22.5296
CA-2017-138975,5/19/2017,SC-20380,Consumer,Technology,Accessories,67.8,4,4.068
CA-2017-138975,5/19/2017,SC-20380,Consumer,Technology,Phones,377.97,3,98.2722
CA-2017-138975,5/19/2017,SC-20380,Consumer,Furniture,Bookcases,1628.82,9,374.6286
CA-2017-138975,5/19/2017,SC-20380,Consumer,Office Supplies,Paper,286.93,7,140.5957
CA-2017-106537,8/12/2017,RH-19495,Consumer,Office Supplies,Paper,20.736,4,7.2576
US-2017-103828,8/13/2017,JK-15370,Consumer,Office Supplies,Storage,31.44,3,8.4888
US-2017-103828,8/13/2017,JK-15370,Consumer,Office Supplies,Appliances,83.79,7,22.6233
US-2017-103828,8/13/2017,JK-15370,Consumer,Office Supplies,Art,59.52,3,15.4752
US-2017-103828,8/13/2017,JK-15370,Consumer,Office Supplies,Supplies,31.92,4,9.2568
CA-2016-115588,11/10/2016,AF-10885,Consumer,Office Supplies,Supplies,14.72,5,-3.312
CA-2016-115588,11/10/2016,AF-10885,Consumer,Office Supplies,Storage,38.976,3,-2.436
CA-2017-143861,6/12/2017,LC-16885,Consumer,Furniture,Furnishings,17.088,2,1.068
CA-2014-148040,3/22/2014,BF-11275,Corporate,Office Supplies,Paper,74.352,3,23.235
CA-2014-148040,3/22/2014,BF-11275,Corporate,Furniture,Chairs,314.352,3,-35.3646
CA-2017-135167,6/15/2017,SC-20800,Consumer,Office Supplies,Art,4.26,1,1.7466
CA-2017-137022,11/16/2017,SW-20275,Consumer,Office Supplies,Storage,811.28,8,24.3384
US-2017-102638,12/29/2017,MC-17845,Consumer,Office Supplies,Fasteners,6.03,3,2.9547
US-2016-167339,1/21/2016,TD-20995,Consumer,Furniture,Chairs,153.568,2,-5.7588
US-2016-167339,1/21/2016,TD-20995,Consumer,Furniture,Chairs,1013.488,7,76.0116
CA-2016-152072,1/15/2016,Dp-13240,Home Office,Office Supplies,Envelopes,52.34,2,24.5998
CA-2016-152072,1/15/2016,Dp-13240,Home Office,Office Supplies,Art,4.66,2,1.3514
CA-2016-152072,1/15/2016,Dp-13240,Home Office,Technology,Accessories,254.97,3,91.7892
CA-2016-102932,9/19/2016,SD-20485,Home Office,Office Supplies,Binders,25.44,6,12.72
CA-2016-102932,9/19/2016,SD-20485,Home Office,Office Supplies,Supplies,27.93,3,8.0997
CA-2014-165540,2/21/2014,TM-21010,Consumer,Office Supplies,Binders,8.85,5,-13.7175
CA-2016-130799,11/11/2016,BK-11260,Consumer,Furniture,Furnishings,6.96,4,2.2272
CA-2016-164483,1/30/2016,JF-15490,Consumer,Office Supplies,Binders,17.456,2,5.8914
US-2016-159856,10/18/2016,EP-13915,Consumer,Furniture,Chairs,307.92,5,-34.641
CA-2017-102099,12/18/2017,EP-13915,Consumer,Office Supplies,Art,6.63,3,1.7901
CA-2017-102099,12/18/2017,EP-13915,Consumer,Office Supplies,Paper,12.96,2,6.2208
CA-2017-102099,12/18/2017,EP-13915,Consumer,Office Supplies,Paper,32.4,5,15.552
CA-2017-164049,11/2/2017,KH-16630,Corporate,Office Supplies,Paper,23.85,5,10.7325
CA-2014-142727,4/29/2014,HG-14845,Consumer,Furniture,Chairs,51.96,2,12.99
CA-2014-142727,4/29/2014,HG-14845,Consumer,Office Supplies,Binders,17.94,3,8.6112
CA-2017-139913,10/23/2017,JC-16105,Corporate,Office Supplies,Paper,11.56,2,5.6644
CA-2017-139913,10/23/2017,JC-16105,Corporate,Office Supplies,Paper,26.4,5,11.88
CA-2017-139913,10/23/2017,JC-16105,Corporate,Furniture,Furnishings,69.08,11,29.0136
CA-2017-139913,10/23/2017,JC-16105,Corporate,Technology,Phones,35.88,3,10.0464
CA-2014-169033,3/30/2014,KM-16720,Consumer,Office Supplies,Art,49.65,5,20.853
US-2016-164630,1/4/2016,EB-13975,Corporate,Technology,Copiers,959.968,4,119.996
US-2015-114839,4/26/2015,PW-19240,Consumer,Furniture,Chairs,408.422,2,-5.8346
CA-2015-166464,9/12/2015,PG-18895,Consumer,Technology,Copiers,479.984,2,59.998
CA-2015-166464,9/12/2015,PG-18895,Consumer,Office Supplies,Labels,12.6,4,6.048
CA-2017-124898,9/11/2017,DB-12910,Home Office,Office Supplies,Paper,184.66,7,84.9436
CA-2016-164035,6/12/2016,CR-12730,Consumer,Office Supplies,Paper,23.12,5,8.381
CA-2016-153577,6/27/2016,KH-16330,Corporate,Office Supplies,Paper,37.464,7,12.1758
CA-2016-153577,6/27/2016,KH-16330,Corporate,Furniture,Chairs,539.658,3,-7.7094
CA-2014-127586,9/26/2014,CS-12400,Home Office,Office Supplies,Storage,310.12,2,80.6312
CA-2017-121615,11/3/2017,DL-12925,Consumer,Office Supplies,Paper,8.56,2,3.852
CA-2017-121615,11/3/2017,DL-12925,Consumer,Office Supplies,Storage,52.4,5,14.148
CA-2017-121615,11/3/2017,DL-12925,Consumer,Office Supplies,Labels,14.94,3,6.8724
CA-2017-166415,2/19/2017,ME-17725,Consumer,Office Supplies,Fasteners,11.22,3,0.2244
CA-2015-118444,11/5/2015,VD-21670,Consumer,Office Supplies,Appliances,387.136,4,24.196
CA-2014-113929,6/16/2014,CK-12205,Consumer,Office Supplies,Envelopes,41.4,5,19.458
CA-2014-113929,6/16/2014,CK-12205,Consumer,Office Supplies,Art,35,4,10.5
CA-2014-113929,6/16/2014,CK-12205,Consumer,Office Supplies,Binders,39.552,3,14.3376
CA-2015-134747,10/12/2015,DL-12925,Consumer,Technology,Phones,135.72,3,35.2872
CA-2015-134747,10/12/2015,DL-12925,Consumer,Office Supplies,Binders,12.56,2,5.652
CA-2015-134747,10/12/2015,DL-12925,Consumer,Technology,Phones,263.96,4,71.2692
CA-2017-155047,8/27/2017,SE-20110,Consumer,Office Supplies,Art,5.952,1,0.372
CA-2016-160129,11/23/2016,LS-17200,Corporate,Office Supplies,Fasteners,15.8,5,2.37
CA-2016-160129,11/23/2016,LS-17200,Corporate,Furniture,Furnishings,14.368,2,3.9512
CA-2016-160129,11/23/2016,LS-17200,Corporate,Furniture,Furnishings,70.448,7,12.3284
CA-2017-164329,1/30/2017,MM-17920,Consumer,Office Supplies,Storage,129.3,2,6.465
US-2015-141453,11/30/2015,DB-13270,Home Office,Office Supplies,Binders,3.882,3,-5.823
CA-2014-156993,6/28/2014,RW-19630,Corporate,Office Supplies,Fasteners,6.08,1,3.04
CA-2014-157721,9/2/2014,JM-16195,Consumer,Office Supplies,Appliances,19.9,1,8.955
CA-2014-157721,9/2/2014,JM-16195,Consumer,Furniture,Furnishings,70.71,1,4.9497
CA-2017-128629,7/10/2017,BP-11155,Consumer,Furniture,Furnishings,18.84,3,7.9128
